city;moscow_time;visits;uniqs;new_uniqs
Москва;23.01.2015 15:52;24;24;7
Москва;23.01.2015 15:53;21;21;7
Москва;23.01.2015 15:54;40;40;14
Москва;23.01.2015 15:55;38;38;12
Москва;23.01.2015 15:56;32;32;14
Москва;23.01.2015 15:57;29;29;10
Москва;23.01.2015 15:58;32;32;13
Москва;23.01.2015 15:59;24;24;7
Москва;23.01.2015 16:00;20;20;11
Москва;23.01.2015 16:01;34;34;17
Москва;23.01.2015 16:02;17;17;9
Москва;23.01.2015 16:03;29;29;11
Москва;23.01.2015 16:04;38;38;15
Москва;23.01.2015 16:05;20;20;6
Москва;23.01.2015 16:06;29;29;11
Москва;23.01.2015 16:07;29;29;13
Москва;23.01.2015 16:08;34;34;8
Москва;23.01.2015 16:09;21;21;6
Москва;23.01.2015 16:10;21;21;12
Москва;23.01.2015 16:11;26;26;8
Москва;23.01.2015 16:12;27;27;10
Москва;23.01.2015 16:13;30;30;12
Москва;23.01.2015 16:14;35;35;15
Москва;23.01.2015 16:15;30;30;12
Москва;23.01.2015 16:16;26;26;15
Москва;23.01.2015 16:17;27;27;13
Москва;23.01.2015 16:18;18;18;6
Москва;23.01.2015 16:19;32;32;12
Москва;23.01.2015 16:20;20;20;7
Москва;23.01.2015 16:21;23;23;8
Москва;23.01.2015 16:22;35;35;16
Москва;23.01.2015 16:23;41;41;18
Москва;23.01.2015 16:24;32;32;16
Москва;23.01.2015 16:25;29;29;12
Москва;23.01.2015 16:26;41;41;15
Москва;23.01.2015 16:27;43;43;14
Москва;23.01.2015 16:28;26;26;10
Москва;23.01.2015 16:29;32;32;11
Москва;23.01.2015 16:30;21;21;6
Москва;23.01.2015 16:31;29;29;13
Москва;23.01.2015 16:32;32;32;8
Москва;23.01.2015 16:33;38;38;15
Москва;23.01.2015 16:34;29;29;11
Москва;23.01.2015 16:35;23;23;7
Москва;23.01.2015 16:36;29;29;12
Москва;23.01.2015 16:37;26;26;13
Москва;23.01.2015 16:38;27;27;9
Москва;23.01.2015 16:39;26;26;14
Москва;23.01.2015 16:40;26;26;8
Москва;23.01.2015 16:41;37;37;17
Москва;23.01.2015 16:42;21;21;8
Москва;23.01.2015 16:43;23;23;9
Москва;23.01.2015 16:44;26;26;10
Москва;23.01.2015 16:45;34;34;15
Москва;23.01.2015 16:46;23;23;8
Москва;23.01.2015 16:47;34;34;14
Москва;23.01.2015 16:48;30;30;11
Москва;23.01.2015 16:49;37;37;11
Москва;23.01.2015 16:50;29;29;8
Москва;23.01.2015 16:51;20;20;6
Москва;23.01.2015 16:52;37;37;9
Москва;23.01.2015 16:53;27;27;7
Москва;23.01.2015 16:54;29;29;10
Москва;23.01.2015 16:55;24;24;8
Москва;23.01.2015 16:56;35;35;9
Москва;23.01.2015 16:57;34;34;12
Москва;23.01.2015 16:58;24;24;11
Москва;23.01.2015 16:59;30;30;11
Москва;23.01.2015 17:00;18;18;3
Москва;23.01.2015 17:01;21;21;8
Москва;23.01.2015 17:02;35;35;14
Москва;23.01.2015 17:03;24;24;11
Москва;23.01.2015 17:04;24;24;12
Москва;23.01.2015 17:05;26;26;13
Москва;23.01.2015 17:06;35;35;14
Москва;23.01.2015 17:07;34;34;11
Москва;23.01.2015 17:08;30;30;12
Москва;23.01.2015 17:09;20;20;7
Москва;23.01.2015 17:10;26;26;12
Москва;23.01.2015 17:11;27;27;10
Москва;23.01.2015 17:12;27;27;15
Москва;23.01.2015 17:13;34;34;16
Москва;23.01.2015 17:14;35;35;10
Москва;23.01.2015 17:15;21;21;10
Москва;23.01.2015 17:16;26;26;11
Москва;23.01.2015 17:17;24;24;9
Москва;23.01.2015 17:18;21;21;8
Москва;23.01.2015 17:19;24;24;9
Москва;23.01.2015 17:20;26;26;10
Москва;23.01.2015 17:21;37;37;13
Москва;23.01.2015 17:22;24;24;11
Москва;23.01.2015 17:23;26;26;9
Москва;23.01.2015 17:24;46;46;22
Москва;23.01.2015 17:25;17;17;4
Москва;23.01.2015 17:26;20;20;9
Москва;23.01.2015 17:27;35;35;14
Москва;23.01.2015 17:28;29;29;8
Москва;23.01.2015 17:29;43;43;13
Москва;23.01.2015 17:30;20;20;6
Москва;23.01.2015 17:31;26;26;12
Москва;23.01.2015 17:32;27;27;11
Москва;23.01.2015 17:33;26;26;9
Москва;23.01.2015 17:34;17;17;9
Москва;23.01.2015 17:35;26;26;8
Москва;23.01.2015 17:36;26;26;11
Москва;23.01.2015 17:37;27;27;10
Москва;23.01.2015 17:38;21;21;5
Москва;23.01.2015 17:39;27;27;7
Москва;23.01.2015 17:40;24;24;8
Москва;23.01.2015 17:41;37;37;11
Москва;23.01.2015 17:42;18;18;8
Москва;23.01.2015 17:43;32;32;14
Москва;23.01.2015 17:44;20;20;6
Москва;23.01.2015 17:45;41;41;14
Москва;23.01.2015 17:46;40;40;17
Москва;23.01.2015 17:47;30;30;8
Москва;23.01.2015 17:48;29;29;9
Москва;23.01.2015 17:49;20;20;11
Москва;23.01.2015 17:50;30;30;10
Москва;23.01.2015 17:51;32;32;8
Москва;23.01.2015 17:52;35;35;16
Москва;23.01.2015 17:53;23;23;8
Москва;23.01.2015 17:54;27;27;11
Москва;23.01.2015 17:55;21;21;11
Москва;23.01.2015 17:56;27;27;8
Москва;23.01.2015 17:57;40;40;14
Москва;23.01.2015 17:58;29;29;13
Москва;23.01.2015 17:59;24;24;9
Москва;23.01.2015 18:00;34;34;10
Москва;23.01.2015 18:01;21;21;7
Москва;23.01.2015 18:02;23;23;10
Москва;23.01.2015 18:03;17;17;4
Москва;23.01.2015 18:04;24;24;12
Москва;23.01.2015 18:05;27;27;9
Москва;23.01.2015 18:06;27;27;8
Москва;23.01.2015 18:07;26;26;10
Москва;23.01.2015 18:08;30;30;12
Москва;23.01.2015 18:09;27;27;9
Москва;23.01.2015 18:10;24;24;10
Москва;23.01.2015 18:11;32;32;15
Москва;23.01.2015 18:12;20;20;6
Москва;23.01.2015 18:13;27;27;14
Москва;23.01.2015 18:14;18;18;8
Москва;23.01.2015 18:15;29;29;9
Москва;23.01.2015 18:16;29;29;10
Москва;23.01.2015 18:17;26;26;10
Москва;23.01.2015 18:18;24;24;10
Москва;23.01.2015 18:19;18;18;6
Москва;23.01.2015 18:20;30;30;13
Москва;23.01.2015 18:21;23;23;8
Москва;23.01.2015 18:22;27;27;10
Москва;23.01.2015 18:23;29;29;10
Москва;23.01.2015 18:24;32;32;13
Москва;23.01.2015 18:25;20;20;6
Москва;23.01.2015 18:26;26;26;12
Москва;23.01.2015 18:27;27;27;11
Москва;23.01.2015 18:28;21;21;4
Москва;23.01.2015 18:29;26;26;10
Москва;23.01.2015 18:30;29;29;10
Москва;23.01.2015 18:31;30;30;10
Москва;23.01.2015 18:32;18;18;7
Москва;23.01.2015 18:33;15;15;6
Москва;23.01.2015 18:34;27;27;13
Москва;23.01.2015 18:35;26;26;10
Москва;23.01.2015 18:36;26;26;11
Москва;23.01.2015 18:37;18;18;7
Москва;23.01.2015 18:38;23;23;8
Москва;23.01.2015 18:39;32;32;13
Москва;23.01.2015 18:40;13;13;3
Москва;23.01.2015 18:41;29;29;8
Москва;23.01.2015 18:42;30;30;10
Москва;23.01.2015 18:43;21;21;7
Москва;23.01.2015 18:44;26;26;13
Москва;23.01.2015 18:45;30;30;10
Москва;23.01.2015 18:46;38;38;12
Москва;23.01.2015 18:47;27;27;8
Москва;23.01.2015 18:48;17;17;6
Москва;23.01.2015 18:49;21;21;10
Москва;23.01.2015 18:50;32;32;10
Москва;23.01.2015 18:51;30;30;14
Москва;23.01.2015 18:52;21;21;11
Москва;23.01.2015 18:53;26;26;11
Москва;23.01.2015 18:54;21;21;8
Москва;23.01.2015 18:55;26;26;6
Москва;23.01.2015 18:56;35;35;17
Москва;23.01.2015 18:57;32;32;14
Москва;23.01.2015 18:58;23;23;12
Москва;23.01.2015 18:59;37;37;10
Москва;23.01.2015 19:00;27;27;8
Москва;23.01.2015 19:01;23;23;8
Москва;23.01.2015 19:02;21;21;11
Москва;23.01.2015 19:03;21;21;11
Москва;23.01.2015 19:04;18;18;7
Москва;23.01.2015 19:05;24;24;10
Москва;23.01.2015 19:06;27;27;12
Москва;23.01.2015 19:07;29;29;16
Москва;23.01.2015 19:08;21;21;7
Москва;23.01.2015 19:09;24;24;9
Москва;23.01.2015 19:10;23;23;6
Москва;23.01.2015 19:11;27;27;10
Москва;23.01.2015 19:12;20;20;8
Москва;23.01.2015 19:13;18;18;9
Москва;23.01.2015 19:14;37;37;15
Москва;23.01.2015 19:15;35;35;19
Москва;23.01.2015 19:16;23;23;4
Москва;23.01.2015 19:17;26;26;11
Москва;23.01.2015 19:18;21;21;8
Москва;23.01.2015 19:19;34;34;14
Москва;23.01.2015 19:20;32;32;13
Москва;23.01.2015 19:21;24;24;11
Москва;23.01.2015 19:22;17;17;6
Москва;23.01.2015 19:23;30;30;14
Москва;23.01.2015 19:24;29;29;15
Москва;23.01.2015 19:25;32;32;13
Москва;23.01.2015 19:26;27;27;11
Москва;23.01.2015 19:27;24;24;9
Москва;23.01.2015 19:28;29;29;9
Москва;23.01.2015 19:29;35;35;15
Москва;23.01.2015 19:30;30;30;13
Москва;23.01.2015 19:31;24;24;12
Москва;23.01.2015 19:32;30;30;12
Москва;23.01.2015 19:33;34;34;15
Москва;23.01.2015 19:34;21;21;8
Москва;23.01.2015 19:35;15;15;7
Москва;23.01.2015 19:36;29;29;13
Москва;23.01.2015 19:37;21;21;10
Москва;23.01.2015 19:38;18;18;9
Москва;23.01.2015 19:39;34;34;14
Москва;23.01.2015 19:40;23;23;8
Москва;23.01.2015 19:41;24;24;9
Москва;23.01.2015 19:42;23;23;11
Москва;23.01.2015 19:43;46;46;21
Москва;23.01.2015 19:44;26;26;8
Москва;23.01.2015 19:45;15;15;5
Москва;23.01.2015 19:46;21;21;9
Москва;23.01.2015 19:47;18;18;6
Москва;23.01.2015 19:48;43;43;20
Москва;23.01.2015 19:49;29;29;11
Москва;23.01.2015 19:50;23;23;11
Москва;23.01.2015 19:51;23;23;8
Москва;23.01.2015 19:52;21;21;11
Москва;23.01.2015 19:53;24;24;12
Москва;23.01.2015 19:54;20;20;9
Москва;23.01.2015 19:55;20;20;7
Москва;23.01.2015 19:56;23;23;7
Москва;23.01.2015 19:57;12;12;7
Москва;23.01.2015 19:58;26;26;8
Москва;23.01.2015 19:59;30;30;14
Москва;23.01.2015 20:00;21;21;9
Москва;23.01.2015 20:01;27;27;15
Москва;23.01.2015 20:02;24;24;11
Москва;23.01.2015 20:03;13;13;6
Москва;23.01.2015 20:04;20;20;6
Москва;23.01.2015 20:05;27;27;8
Москва;23.01.2015 20:06;34;34;10
Москва;23.01.2015 20:07;21;21;6
Москва;23.01.2015 20:08;26;26;9
Москва;23.01.2015 20:09;15;15;4
Москва;23.01.2015 20:10;15;15;6
Москва;23.01.2015 20:11;29;29;8
Москва;23.01.2015 20:12;21;21;9
Москва;23.01.2015 20:13;27;27;12
Москва;23.01.2015 20:14;12;12;2
Москва;23.01.2015 20:15;18;18;6
Москва;23.01.2015 20:16;27;27;14
Москва;23.01.2015 20:17;13;13;8
Москва;23.01.2015 20:18;23;23;9
Москва;23.01.2015 20:19;12;12;7
Москва;23.01.2015 20:20;37;37;12
Москва;23.01.2015 20:21;29;29;9
Москва;23.01.2015 20:22;21;21;5
Москва;23.01.2015 20:23;24;24;7
Москва;23.01.2015 20:24;26;26;13
Москва;23.01.2015 20:25;15;15;4
Москва;23.01.2015 20:26;23;23;7
Москва;23.01.2015 20:27;21;21;8
Москва;23.01.2015 20:28;23;23;8
Москва;23.01.2015 20:29;23;23;10
Москва;23.01.2015 20:30;23;23;6
Москва;23.01.2015 20:31;24;24;8
Москва;23.01.2015 20:32;21;21;7
Москва;23.01.2015 20:33;23;23;12
Москва;23.01.2015 20:34;27;27;8
Москва;23.01.2015 20:35;20;20;7
Москва;23.01.2015 20:36;26;26;7
Москва;23.01.2015 20:37;23;23;6
Москва;23.01.2015 20:38;29;29;10
Москва;23.01.2015 20:39;35;35;14
Москва;23.01.2015 20:40;30;30;8
Москва;23.01.2015 20:41;34;34;13
Москва;23.01.2015 20:42;21;21;6
Москва;23.01.2015 20:43;24;24;8
Москва;23.01.2015 20:44;26;26;11
Москва;23.01.2015 20:45;30;30;10
Москва;23.01.2015 20:46;27;27;12
Москва;23.01.2015 20:47;23;23;9
Москва;23.01.2015 20:48;20;20;8
Москва;23.01.2015 20:49;32;32;11
Москва;23.01.2015 20:50;18;18;7
Москва;23.01.2015 20:51;23;23;5
Москва;23.01.2015 20:52;26;26;11
Москва;23.01.2015 20:53;35;35;12
Москва;23.01.2015 20:54;15;15;5
Москва;23.01.2015 20:55;20;20;10
Москва;23.01.2015 20:56;23;23;9
Москва;23.01.2015 20:57;24;24;10
Москва;23.01.2015 20:58;35;35;17
Москва;23.01.2015 20:59;27;27;10
Москва;23.01.2015 21:00;15;15;4
Москва;23.01.2015 21:01;34;34;12
Москва;23.01.2015 21:02;26;26;9
Москва;23.01.2015 21:03;24;24;12
Москва;23.01.2015 21:04;20;20;5
Москва;23.01.2015 21:05;30;30;10
Москва;23.01.2015 21:06;23;23;8
Москва;23.01.2015 21:07;27;27;10
Москва;23.01.2015 21:08;26;26;9
Москва;23.01.2015 21:09;20;20;7
Москва;23.01.2015 21:10;30;30;12
Москва;23.01.2015 21:11;23;23;5
Москва;23.01.2015 21:12;26;26;11
Москва;23.01.2015 21:13;20;20;7
Москва;23.01.2015 21:14;26;26;12
Москва;23.01.2015 21:15;18;18;10
Москва;23.01.2015 21:16;21;21;9
Москва;23.01.2015 21:17;26;26;8
Москва;23.01.2015 21:18;30;30;10
Москва;23.01.2015 21:19;23;23;9
Москва;23.01.2015 21:20;24;24;9
Москва;23.01.2015 21:21;29;29;9
Москва;23.01.2015 21:22;34;34;10
Москва;23.01.2015 21:23;20;20;10
Москва;23.01.2015 21:24;12;12;5
Москва;23.01.2015 21:25;13;13;6
Москва;23.01.2015 21:26;18;18;10
Москва;23.01.2015 21:27;41;41;11
Москва;23.01.2015 21:28;26;26;9
Москва;23.01.2015 21:29;15;15;6
Москва;23.01.2015 21:30;34;34;9
Москва;23.01.2015 21:31;27;27;10
Москва;23.01.2015 21:32;18;18;3
Москва;23.01.2015 21:33;30;30;11
Москва;23.01.2015 21:34;24;24;8
Москва;23.01.2015 21:35;32;32;16
Москва;23.01.2015 21:36;23;23;12
Москва;23.01.2015 21:37;35;35;13
Москва;23.01.2015 21:38;21;21;10
Москва;23.01.2015 21:39;21;21;7
Москва;23.01.2015 21:40;30;30;5
Москва;23.01.2015 21:41;20;20;7
Москва;23.01.2015 21:42;15;15;5
Москва;23.01.2015 21:43;26;26;9
Москва;23.01.2015 21:44;29;29;10
Москва;23.01.2015 21:45;30;30;10
Москва;23.01.2015 21:46;32;32;11
Москва;23.01.2015 21:47;35;35;15
Москва;23.01.2015 21:48;20;20;5
Москва;23.01.2015 21:49;21;21;9
Москва;23.01.2015 21:50;26;26;13
Москва;23.01.2015 21:51;23;23;8
Москва;23.01.2015 21:52;30;30;12
Москва;23.01.2015 21:53;20;20;7
Москва;23.01.2015 21:54;29;29;12
Москва;23.01.2015 21:55;24;24;6
Москва;23.01.2015 21:56;21;21;12
Москва;23.01.2015 21:57;24;24;12
Москва;23.01.2015 21:58;30;30;11
Москва;23.01.2015 21:59;34;34;12
Москва;23.01.2015 22:00;12;12;5
Москва;23.01.2015 22:01;20;20;7
Москва;23.01.2015 22:02;24;24;5
Москва;23.01.2015 22:03;35;35;13
Москва;23.01.2015 22:04;41;41;11
Москва;23.01.2015 22:05;26;26;11
Москва;23.01.2015 22:06;21;21;9
Москва;23.01.2015 22:07;21;21;7
Москва;23.01.2015 22:08;29;29;11
Москва;23.01.2015 22:09;20;20;11
Москва;23.01.2015 22:10;30;30;9
Москва;23.01.2015 22:11;30;30;12
Москва;23.01.2015 22:12;18;18;5
Москва;23.01.2015 22:13;32;32;10
Москва;23.01.2015 22:14;26;26;12
Москва;23.01.2015 22:15;20;20;6
Москва;23.01.2015 22:16;23;23;9
Москва;23.01.2015 22:17;32;32;12
Москва;23.01.2015 22:18;24;24;11
Москва;23.01.2015 22:19;29;29;12
Москва;23.01.2015 22:20;24;24;9
Москва;23.01.2015 22:21;23;23;13
Москва;23.01.2015 22:22;21;21;12
Москва;23.01.2015 22:23;23;23;9
Москва;23.01.2015 22:24;21;21;7
Москва;23.01.2015 22:25;21;21;5
Москва;23.01.2015 22:26;24;24;11
Москва;23.01.2015 22:27;27;27;8
Москва;23.01.2015 22:28;24;24;10
Москва;23.01.2015 22:29;30;30;14
Москва;23.01.2015 22:30;32;32;14
Москва;23.01.2015 22:31;20;20;6
Москва;23.01.2015 22:32;24;24;10
Москва;23.01.2015 22:33;35;35;19
Москва;23.01.2015 22:34;24;24;7
Москва;23.01.2015 22:35;23;23;10
Москва;23.01.2015 22:36;26;26;8
Москва;23.01.2015 22:37;24;24;12
Москва;23.01.2015 22:38;18;18;6
Москва;23.01.2015 22:39;23;23;12
Москва;23.01.2015 22:40;17;17;9
Москва;23.01.2015 22:41;21;21;7
Москва;23.01.2015 22:42;27;27;12
Москва;23.01.2015 22:43;24;24;11
Москва;23.01.2015 22:44;29;29;9
Москва;23.01.2015 22:45;17;17;7
Москва;23.01.2015 22:46;7;7;5
Москва;23.01.2015 22:47;21;21;7
Москва;23.01.2015 22:48;13;13;8
Москва;23.01.2015 22:49;17;17;8
Москва;23.01.2015 22:50;30;30;11
Москва;23.01.2015 22:51;26;26;8
Москва;23.01.2015 22:52;27;27;9
Москва;23.01.2015 22:53;18;18;7
Москва;23.01.2015 22:54;18;18;8
Москва;23.01.2015 22:55;20;20;8
Москва;23.01.2015 22:56;24;24;9
Москва;23.01.2015 22:57;26;26;11
Москва;23.01.2015 22:58;21;21;5
Москва;23.01.2015 22:59;27;27;10
Москва;23.01.2015 23:00;24;24;8
Москва;23.01.2015 23:01;26;26;15
Москва;23.01.2015 23:02;23;23;9
Москва;23.01.2015 23:03;17;17;7
Москва;23.01.2015 23:04;20;20;9
Москва;23.01.2015 23:05;23;23;11
Москва;23.01.2015 23:06;15;15;5
Москва;23.01.2015 23:07;17;17;8
Москва;23.01.2015 23:08;27;27;11
Москва;23.01.2015 23:09;27;27;10
Москва;23.01.2015 23:10;20;20;7
Москва;23.01.2015 23:11;29;29;13
Москва;23.01.2015 23:12;21;21;7
Москва;23.01.2015 23:13;24;24;10
Москва;23.01.2015 23:14;18;18;7
Москва;23.01.2015 23:15;17;17;5
Москва;23.01.2015 23:16;18;18;4
Москва;23.01.2015 23:17;27;27;9
Москва;23.01.2015 23:18;15;15;5
Москва;23.01.2015 23:19;27;27;9
Москва;23.01.2015 23:20;26;26;8
Москва;23.01.2015 23:21;26;26;11
Москва;23.01.2015 23:22;27;27;10
Москва;23.01.2015 23:23;29;29;9
Москва;23.01.2015 23:24;26;26;14
Москва;23.01.2015 23:25;26;26;8
Москва;23.01.2015 23:26;18;18;7
Москва;23.01.2015 23:27;13;13;5
Москва;23.01.2015 23:28;38;38;15
Москва;23.01.2015 23:29;23;23;4
Москва;23.01.2015 23:30;18;18;6
Москва;23.01.2015 23:31;29;29;12
Москва;23.01.2015 23:32;21;21;9
Москва;23.01.2015 23:33;20;20;6
Москва;23.01.2015 23:34;24;24;10
Москва;23.01.2015 23:35;26;26;9
Москва;23.01.2015 23:36;21;21;9
Москва;23.01.2015 23:37;12;12;5
Москва;23.01.2015 23:38;13;13;7
Москва;23.01.2015 23:39;30;30;12
Москва;23.01.2015 23:40;30;30;12
Москва;23.01.2015 23:41;26;26;12
Москва;23.01.2015 23:42;21;21;5
Москва;23.01.2015 23:43;23;23;11
Москва;23.01.2015 23:44;20;20;9
Москва;23.01.2015 23:45;15;15;7
Москва;23.01.2015 23:46;18;18;5
Москва;23.01.2015 23:47;24;24;6
Москва;23.01.2015 23:48;20;20;8
Москва;23.01.2015 23:49;13;13;8
Москва;23.01.2015 23:50;26;26;11
Москва;23.01.2015 23:51;18;18;6
Москва;23.01.2015 23:52;20;20;6
Москва;23.01.2015 23:53;15;15;8
Москва;23.01.2015 23:54;30;30;10
Москва;23.01.2015 23:55;20;20;8
Москва;23.01.2015 23:56;15;15;4
Москва;23.01.2015 23:57;15;15;6
Москва;23.01.2015 23:58;18;18;9
Москва;23.01.2015 23:59;21;21;8
Москва;24.01.2015 0:00;17;17;8
Москва;24.01.2015 0:01;17;17;7
Москва;24.01.2015 0:02;13;13;5
Москва;24.01.2015 0:03;24;24;8
Москва;24.01.2015 0:04;26;26;11
Москва;24.01.2015 0:05;24;24;6
Москва;24.01.2015 0:06;27;27;14
Москва;24.01.2015 0:07;15;15;7
Москва;24.01.2015 0:08;18;18;8
Москва;24.01.2015 0:09;18;18;5
Москва;24.01.2015 0:10;18;18;8
Москва;24.01.2015 0:11;18;18;6
Москва;24.01.2015 0:12;13;13;6
Москва;24.01.2015 0:13;35;35;9
Москва;24.01.2015 0:14;24;24;13
Москва;24.01.2015 0:15;18;18;6
Москва;24.01.2015 0:16;24;24;10
Москва;24.01.2015 0:17;24;24;11
Москва;24.01.2015 0:18;17;17;7
Москва;24.01.2015 0:19;21;21;7
Москва;24.01.2015 0:20;17;17;6
Москва;24.01.2015 0:21;17;17;4
Москва;24.01.2015 0:22;17;17;7
Москва;24.01.2015 0:23;17;17;8
Москва;24.01.2015 0:24;20;20;9
Москва;24.01.2015 0:25;20;20;9
Москва;24.01.2015 0:26;20;20;7
Москва;24.01.2015 0:27;15;15;7
Москва;24.01.2015 0:28;12;12;4
Москва;24.01.2015 0:29;23;23;10
Москва;24.01.2015 0:30;24;24;8
Москва;24.01.2015 0:31;29;29;11
Москва;24.01.2015 0:32;12;12;5
Москва;24.01.2015 0:33;26;26;12
