city;local_date;local_time;tv_company;programm;genre;category;clip;clip_ID;place_in_block;selling;clip_duration;All 22-45 BC Reg. TVR;All 22-45 BC Reg. Stand. TVR;All 22-45 BC OTS;All 4+ Reg. TVR;All 4+ Reg. Stand. TVR;All 4+ OTS
Пермь;24.01.2015;10:18:14;К27;П373;Ж2;КАТ12;Р11;7781;2;Второй;10;0;0;0;0;0;0
Пермь;24.01.2015;10:04:10;К32;П527;Ж7;КАТ29;Р11;7742;3;Средний;20;0.58;0.39;2;1.22;0.82;12
Пермь;24.01.2015;10:36:51;К32;П527;Ж7;КАТ29;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;11:02:13;К32;П527;Ж7;КАТ29;Р14;7798;2;Второй;10;0;0;0;0;0;0
Пермь;24.01.2015;21:54:00;К32;П1420;Ж2;КАТ1;Р11;7742;5;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;17:10:58;К32;П1133;Ж2;КАТ1;Р11;7742;8;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;18:12:05;К32;П1133;Ж2;КАТ1;Р13;7757;7;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;13:50:52;К32;П484;Ж3;КАТ11;Р11;7742;5;Средний;20;0.58;0.39;2;1.22;0.82;12
Пермь;24.01.2015;14:22:59;К32;П484;Ж3;КАТ11;Р13;7757;3;Средний;20;0.58;0.39;2;1.22;0.82;12
Пермь;24.01.2015;0:26:48;К32;П1421;Ж2;КАТ12;Р13;7757;2;Второй;20;0;0;0;0.94;0.59;9
Пермь;24.01.2015;23:50:52;К32;П530;Ж4;КАТ8;Р11;7742;3;Средний;20;0;0;0;0.62;0.41;6
Пермь;24.01.2015;23:24:29;К32;П530;Ж4;КАТ8;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;0:22:22;К3;П487;Ж3;КАТ3;Р11;7742;7;Средний;20;0;0;0;0.83;0.56;8
Пермь;24.01.2015;0:48:50;К3;П1422;Ж2;КАТ1;Р14;7798;3;Предпоследний;10;0;0;0;0.69;0.23;7
Пермь;24.01.2015;18:22:04;К3;П1423;Ж2;КАТ12;Р13;7757;3;Средний;20;1.63;1.04;7;0.67;0.43;7
Пермь;24.01.2015;12:13:56;К5;П1424;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;1.7;1.13;17
Пермь;24.01.2015;17:27:34;К5;П1424;Ж2;КАТ2;Р11;7742;5;Предпоследний;20;0;0;0;2.15;1.43;21
Пермь;24.01.2015;16:15:15;К5;П1424;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;0.87;0.58;8
Пермь;24.01.2015;12:29:45;К5;П1424;Ж2;КАТ2;Р15;7827;5;Последний;10;0;0;0;0;0;0
Пермь;24.01.2015;7:36:32;К5;П1399;Ж2;КАТ1;Р13;7757;4;Предпоследний;20;0;0;0;0;0;0
Пермь;24.01.2015;7:51:49;К5;П1399;Ж2;КАТ1;Р13;7757;4;Предпоследний;20;0;0;0;0.39;0.26;4
Пермь;24.01.2015;8:26:54;К5;П1399;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.39;0.26;4
Пермь;24.01.2015;8:45:59;К5;П1399;Ж2;КАТ1;Р13;7757;7;Последний;20;0;0;0;0.39;0.26;4
Пермь;24.01.2015;23:30:45;К5;П1425;Ж2;КАТ1;Р13;7757;1;Первый;20;1.22;0.81;5;2.49;1.66;24
Пермь;24.01.2015;22:07:07;К5;П1426;Ж2;КАТ1;Р11;7742;1;Первый;20;0;0;0;3.26;2.18;32
Пермь;24.01.2015;18:47:28;К5;П819;Ж3;КАТ21;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;24.01.2015;21:53:49;К7;П1427;Ж8;КАТ10;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;22:50:40;К7;П1427;Ж8;КАТ10;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;24.01.2015;17:34:52;К7;П1428;Ж8;КАТ14;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;24.01.2015;16:45:39;К7;П1407;Ж2;КАТ7;Р14;7798;2;Второй;10;0;0;0;0;0;0
Пермь;24.01.2015;23:20:16;К7;П1429;Ж8;КАТ10;Р11;7742;1;Первый;20;0;0;0;0.62;0.41;6
Пермь;24.01.2015;11:25:52;К25;П365;Ж2;КАТ1;Р16;9581;6;Средний;10;0.78;0.26;3;2.3;0.77;23
Пермь;24.01.2015;17:31:50;К25;П396;Ж2;КАТ2;Р16;9581;8;Предпоследний;10;0;0;0;0;0;0
Пермь;24.01.2015;16:31:44;К27;П675;Ж2;КАТ1;Р16;9581;1;Первый;10;0;0;0;0;0;0
Пермь;24.01.2015;14:09:37;К32;П484;Ж3;КАТ11;Р16;9581;1;Первый;10;0.58;0.19;2;1.22;0.41;12
Пермь;24.01.2015;23:53:01;К3;П1231;Ж2;КАТ12;Р16;9581;6;Средний;10;0;0;0;0.14;0.05;1
Пермь;24.01.2015;13:30:33;К5;П1424;Ж2;КАТ2;Р16;9581;6;Средний;10;0;0;0;0.25;0.08;2
Москва;25.01.2015;9:26:28;К19;П287;Ж4;КАТ8;Р1;141;9;Последний;10;1.37;0.46;57;1.93;0.64;270
Москва;25.01.2015;10:38:49;К19;П78;Ж1;КАТ16;Р2;145;6;Средний;10;3.49;1.16;144;3;1;418
Москва;25.01.2015;20:48:07;К19;П289;Ж1;КАТ32;Р2;145;4;Средний;10;2.03;0.68;84;4.9;1.63;684
Москва;25.01.2015;11:50:27;К19;П290;Ж3;КАТ3;Р3;144;2;Второй;10;0.74;0.25;31;2.04;0.68;284
Москва;25.01.2015;22:36:51;К19;П291;Ж5;КАТ33;Р4;142;2;Второй;10;3.19;1.06;131;5.57;1.86;778
Москва;25.01.2015;18:55:47;К19;П378;Ж2;КАТ2;Р1;141;4;Средний;10;1.75;0.58;72;3.56;1.19;496
Москва;25.01.2015;12:39:17;К19;П378;Ж2;КАТ2;Р4;142;4;Средний;10;1.68;0.56;69;2.46;0.82;343
Москва;25.01.2015;17:17:25;К19;П378;Ж2;КАТ2;Р5;143;4;Средний;10;1.61;0.54;66;2.74;0.91;382
Москва;25.01.2015;21:33:31;К24;П379;Ж2;КАТ2;Р1;141;1;Первый;10;0.3;0.1;12;0.41;0.14;58
Москва;25.01.2015;22:32:28;К24;П379;Ж2;КАТ2;Р2;145;3;Средний;10;0.3;0.1;12;0.7;0.23;98
Москва;25.01.2015;0:24:59;К10;П366;Ж2;КАТ2;Р1;141;2;Второй;10;0.34;0.11;14;1.09;0.36;152
Москва;25.01.2015;0:41:15;К10;П366;Ж2;КАТ2;Р5;143;5;Последний;10;0.51;0.17;21;1.09;0.36;152
Москва;25.01.2015;0:40:25;К10;П366;Ж2;КАТ2;Р3;144;1;Первый;10;0.51;0.17;21;0.96;0.32;134
Москва;25.01.2015;11:39:00;К1;П380;Ж1;КАТ16;Р2;145;1;Первый;10;0.16;0.05;7;0.05;0.02;7
Москва;25.01.2015;7:29:54;К1;П1;Ж1;КАТ16;Р1;141;5;Последний;10;0;0;0;0.07;0.02;9
Москва;25.01.2015;8:45:09;К1;П97;Ж1;КАТ16;Р2;145;9;Средний;10;0;0;0;0.3;0.1;42
Москва;25.01.2015;14:38:40;К1;П98;Ж1;КАТ16;Р3;144;2;Второй;10;0;0;0;0;0;0
Москва;25.01.2015;18:25:32;К1;П4;Ж1;КАТ16;Р4;142;12;Предпоследний;10;0;0;0;0;0;0
Москва;25.01.2015;21:27:07;К1;П35;Ж1;КАТ16;Р1;141;3;Средний;10;0;0;0;0;0;0
Москва;25.01.2015;20:38:36;К1;П176;Ж1;КАТ16;Р5;143;4;Средний;10;0;0;0;0;0;0
Москва;25.01.2015;8:32:21;К21;П103;Ж2;КАТ15;Р5;143;4;Средний;10;0.74;0.25;31;0.49;0.16;68
Москва;25.01.2015;16:22:52;К21;П8;Ж3;КАТ3;Р1;141;9;Последний;10;2.05;0.68;85;1.29;0.43;180
Москва;25.01.2015;18:06:49;К21;П368;Ж2;КАТ1;Р4;142;6;Средний;10;2.27;0.76;94;1.15;0.38;161
Москва;25.01.2015;20:05:28;К21;П381;Ж2;КАТ1;Р2;145;3;Средний;10;3.39;1.13;140;1.93;0.64;269
Москва;25.01.2015;14:09:50;К21;П382;Ж2;КАТ1;Р1;141;3;Средний;10;0.69;0.21;28;1.23;0.37;172
Москва;25.01.2015;22:56:58;К21;П383;Ж2;КАТ1;Р3;144;3;Средний;10;4.46;1.49;184;2.86;0.95;399
Москва;25.01.2015;0:53:26;К21;П384;Ж2;КАТ1;Р1;141;3;Средний;10;4.02;1.34;166;2.68;0.89;374
Москва;25.01.2015;23:51:57;К21;П384;Ж2;КАТ1;Р4;142;7;Последний;10;5.85;1.95;241;3.23;1.08;451
Москва;25.01.2015;9:28:37;К21;П299;Ж7;КАТ5;Р2;145;3;Предпоследний;10;0.59;0.2;24;0.3;0.1;42
Москва;25.01.2015;11:10:54;К21;П385;Ж3;КАТ11;Р2;145;3;Средний;10;0.36;0.12;15;0.38;0.13;53
Москва;25.01.2015;7:09:42;К28;П300;Ж3;КАТ3;Р4;142;3;Средний;10;0;0;0;0;0;0
Москва;25.01.2015;7:25:13;К28;П300;Ж3;КАТ3;Р2;145;1;Первый;10;0.19;0.06;8;0.06;0.02;8
Москва;25.01.2015;19:26:26;К26;П386;Ж2;КАТ1;Р2;145;2;Второй;10;1.25;0.42;51;1.29;0.43;181
Москва;25.01.2015;9:18:43;К26;П387;Ж2;КАТ1;Р1;141;5;Средний;10;0;0;0;0.13;0.04;19
Москва;25.01.2015;0:51:21;К18;П281;Ж5;КАТ40;Р3;144;1;Первый;10;0.45;0.15;19;0.84;0.28;118
Москва;25.01.2015;9:12:56;К18;П388;Ж2;КАТ1;Р1;141;1;Первый;10;0.32;0.11;13;0.51;0.17;71
Москва;25.01.2015;8:22:01;К18;П388;Ж2;КАТ1;Р3;144;3;Средний;10;0.59;0.2;24;0.48;0.16;67
Москва;25.01.2015;19:15:58;К18;П389;Ж2;КАТ2;Р1;141;3;Предпоследний;10;0.07;0.02;3;1.21;0.4;168
Москва;25.01.2015;21:48:17;К18;П389;Ж2;КАТ2;Р1;141;8;Последний;10;1.01;0.34;41;1.7;0.57;237
Москва;25.01.2015;13:31:53;К18;П389;Ж2;КАТ2;Р5;143;4;Последний;10;0.4;0.13;16;1.08;0.36;150
Москва;25.01.2015;16:14:09;К18;П389;Ж2;КАТ2;Р5;143;2;Второй;10;0.9;0.3;37;1.18;0.39;164
Москва;25.01.2015;16:42:11;К18;П389;Ж2;КАТ2;Р5;143;3;Предпоследний;10;0.78;0.26;32;1.03;0.34;144
Москва;25.01.2015;22:52:54;К18;П389;Ж2;КАТ2;Р2;145;6;Последний;10;1.18;0.39;49;1.51;0.5;210
Москва;25.01.2015;11:18:03;К18;П390;Ж2;КАТ1;Р4;142;7;Предпоследний;10;1.32;0.44;55;1.46;0.49;204
Москва;25.01.2015;10:44:28;К18;П390;Ж2;КАТ1;Р5;143;4;Последний;10;1.54;0.51;63;1.32;0.44;185
Москва;25.01.2015;21:54:53;К9;П13;Ж1;КАТ34;Р3;144;8;Предпоследний;10;0.16;0.05;7;0.21;0.07;29
Москва;25.01.2015;14:57:25;К9;П50;Ж1;КАТ41;Р1;141;17;Последний;10;0.2;0.07;8;0.25;0.08;34
Москва;25.01.2015;16:56:10;К9;П50;Ж1;КАТ41;Р5;143;11;Средний;10;0.2;0.07;8;0.12;0.04;17
Москва;25.01.2015;12:56:45;К9;П50;Ж1;КАТ41;Р3;144;9;Средний;10;0.87;0.29;36;0.35;0.12;49
Москва;25.01.2015;9:57:04;К9;П50;Ж1;КАТ41;Р2;145;1;Первый;10;0.16;0.05;7;0.38;0.13;54
Москва;25.01.2015;17:53:45;К9;П75;Ж1;КАТ34;Р4;142;2;Второй;10;0.2;0.07;8;0.33;0.11;46
Москва;25.01.2015;20:56:03;К9;П75;Ж1;КАТ34;Р2;145;6;Последний;10;0;0;0;0.16;0.05;22
Москва;25.01.2015;12:09:41;К23;П17;Ж2;КАТ2;Р2;145;10;Средний;10;0.93;0.31;38;0.62;0.21;86
Москва;25.01.2015;20:55:11;К6;П391;Ж8;КАТ10;Р4;142;7;Средний;10;1.44;0.48;59;0.63;0.21;87
Москва;25.01.2015;9:22:57;К6;П319;Ж6;КАТ46;Р1;141;8;Средний;10;0;0;0;0.21;0.07;29
Москва;25.01.2015;8:38:17;К6;П136;Ж8;КАТ14;Р2;145;5;Средний;10;0.33;0.11;14;0.15;0.05;22
Пермь;25.01.2015;10:26:32;К14;П692;Ж7;КАТ5;Р14;7798;3;Средний;10;2.44;0.81;10;3.26;1.09;32
Пермь;25.01.2015;0:20:22;К14;П1430;Ж4;КАТ9;Р13;7757;5;Средний;20;0;0;0;1.75;1.11;17
Пермь;25.01.2015;17:55:11;К14;П1276;Ж3;КАТ24;Р12;7858;5;Средний;10;0.6;0.2;2;3.64;1.21;36
Пермь;25.01.2015;12:48:47;К14;П1148;Ж3;КАТ20;Р15;7827;4;Средний;10;1.19;0.4;5;2.05;0.68;20
Пермь;25.01.2015;21:26:30;К20;П289;Ж1;КАТ32;Р11;7781;4;Средний;10;7.03;2.34;28;7.76;2.59;76
Пермь;25.01.2015;21:47:51;К20;П289;Ж1;КАТ32;Р14;7798;5;Средний;10;4.77;1.59;19;5.59;1.86;55
Пермь;25.01.2015;23:29:24;К20;П291;Ж5;КАТ33;Р15;7827;3;Средний;10;2.23;0.74;9;2.59;0.86;25
Пермь;25.01.2015;18:16:21;К20;П378;Ж2;КАТ2;Р11;7742;2;Второй;20;4.58;2.9;19;4.94;3.13;48
Пермь;25.01.2015;13:15:41;К20;П378;Ж2;КАТ2;Р11;7781;7;Средний;10;0;0;0;5.02;1.67;49
Пермь;25.01.2015;16:49:09;К11;П1342;Ж2;КАТ2;Р13;7757;1;Первый;20;0.6;0.4;2;1.86;1.24;18
Пермь;25.01.2015;17:24:25;К11;П1342;Ж2;КАТ2;Р15;7827;2;Второй;10;0;0;0;2.29;0.69;22
Пермь;25.01.2015;22:47:07;К11;П1431;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;1.07;0.71;11
Пермь;25.01.2015;16:10:10;К22;П8;Ж3;КАТ3;Р11;7742;10;Последний;20;2.69;1.79;11;2.12;1.41;21
Пермь;25.01.2015;15:03:42;К22;П8;Ж3;КАТ3;Р11;7781;2;Второй;10;0.76;0.25;3;0.31;0.1;3
Пермь;25.01.2015;18:07:57;К22;П368;Ж2;КАТ1;Р15;7827;12;Последний;10;2.11;0.7;9;1.21;0.4;12
Пермь;25.01.2015;13:36:38;К25;П348;Ж2;КАТ1;Р11;7781;10;Последний;10;0;0;0;0.38;0.13;4
Пермь;25.01.2015;12:56:44;К25;П348;Ж2;КАТ1;Р12;7858;7;Средний;10;0;0;0;1.02;0.34;10
Пермь;25.01.2015;14:57:04;К25;П625;Ж1;КАТ32;Р14;7798;5;Средний;10;0;0;0;0.15;0.05;1
Пермь;25.01.2015;8:51:49;К25;П1432;Ж2;КАТ1;Р11;7742;5;Средний;20;0;0;0;0.51;0.34;5
Пермь;25.01.2015;17:32:18;К25;П1433;Ж2;КАТ2;Р15;7827;6;Средний;10;0.78;0.26;3;1.7;0.57;17
Пермь;25.01.2015;10:17:00;К25;П1434;Ж2;КАТ7;Р14;7798;5;Средний;10;0;0;0;0.51;0.17;5
Пермь;25.01.2015;10:44:52;К25;П1434;Ж2;КАТ7;Р15;7827;5;Средний;10;1.25;0.42;5;0.8;0.27;8
Пермь;25.01.2015;22:32:37;К25;П379;Ж2;КАТ2;Р11;7781;5;Средний;10;0.78;0.26;3;2.38;0.79;23
Пермь;25.01.2015;22:50:50;К25;П379;Ж2;КАТ2;Р12;7858;6;Средний;10;0.78;0.26;3;3.67;1.22;36
Пермь;25.01.2015;14:56:01;К29;П1435;Ж2;КАТ1;Р13;7757;3;Средний;20;2.59;1.73;11;1.49;1;15
Пермь;25.01.2015;9:37:26;К29;П41;Ж2;КАТ2;Р11;7742;1;Первый;20;1.14;0.76;5;1.33;0.89;13
Пермь;25.01.2015;11:10:13;К29;П1436;Ж3;КАТ35;Р13;7757;1;Первый;20;2.23;1.48;9;1.65;1.1;16
Пермь;25.01.2015;17:42:09;К29;П405;Ж2;КАТ1;Р12;7858;1;Первый;10;2.59;0.86;11;1.93;0.64;19
Пермь;25.01.2015;22:11:19;К29;П1257;Ж3;КАТ3;Р11;7742;1;Первый;20;1.09;0.73;4;2.76;1.84;27
Пермь;25.01.2015;19:37:55;К29;П1257;Ж3;КАТ3;Р14;7798;1;Первый;10;0.9;0.3;4;0.8;0.27;8
Пермь;25.01.2015;21:16:16;К16;П1437;Ж5;КАТ4;Р11;7742;2;Второй;20;0;0;0;0.83;0.56;8
Пермь;25.01.2015;10:26:28;К27;П1418;Ж2;КАТ1;Р13;7757;2;Второй;20;1.58;1.05;6;1.17;0.78;11
Пермь;25.01.2015;11:22:54;К27;П1418;Ж2;КАТ1;Р13;7757;2;Второй;20;0;0;0;0.39;0.24;4
Пермь;25.01.2015;18:19:11;К27;П358;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;25.01.2015;16:22:00;К27;П358;Ж2;КАТ1;Р15;7827;1;Первый;10;0;0;0;0.25;0.08;2
Пермь;25.01.2015;19:26:09;К27;П386;Ж2;КАТ1;Р12;7858;1;Первый;10;0;0;0;0;0;0
Пермь;25.01.2015;9:18:16;К27;П387;Ж2;КАТ1;Р11;7781;2;Второй;10;1.58;0.53;6;0.65;0.22;6
Пермь;25.01.2015;22:21:46;К27;П430;Ж2;КАТ1;Р11;7781;3;Средний;10;0;0;0;0.29;0.1;3
Пермь;25.01.2015;23:17:34;К27;П430;Ж2;КАТ1;Р14;7798;3;Средний;10;0;0;0;0.29;0.1;3
Пермь;25.01.2015;12:26:16;К27;П1438;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;0:27:02;К32;П1439;Ж7;КАТ23;Р11;7781;4;Предпоследний;10;0;0;0;1.67;0.56;16
Пермь;25.01.2015;0:53:13;К32;П1439;Ж7;КАТ23;Р14;7798;3;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;19:02:02;К32;П1420;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;0.29;0.19;3
Пермь;25.01.2015;21:20:46;К32;П1420;Ж2;КАТ1;Р11;7742;2;Второй;20;0;0;0;0.43;0.29;4
Пермь;25.01.2015;18:11:38;К32;П1420;Ж2;КАТ1;Р14;7798;5;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;12:36:34;К32;П718;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;25.01.2015;14:23:18;К32;П718;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;11:35:55;К32;П718;Ж2;КАТ2;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;13:52:33;К32;П718;Ж2;КАТ2;Р13;7757;5;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;14:11:21;К32;П718;Ж2;КАТ2;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;8:30:46;К32;П486;Ж2;КАТ12;Р11;7781;4;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;8:01:54;К32;П486;Ж2;КАТ12;Р12;7858;5;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;23:21:22;К32;П530;Ж4;КАТ8;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;17:42:35;К32;П493;Ж3;КАТ11;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;0:24:48;К3;П487;Ж3;КАТ3;Р11;7742;7;Средний;20;0;0;0;0.77;0.51;8
Пермь;25.01.2015;23:50:53;К3;П487;Ж3;КАТ3;Р11;7781;4;Средний;10;0;0;0;0.44;0.15;4
Пермь;25.01.2015;0:09:30;К3;П487;Ж3;КАТ3;Р11;7781;8;Средний;10;0;0;0;0.77;0.26;8
Пермь;25.01.2015;18:16:27;К3;П1231;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0.16;0.11;2
Пермь;25.01.2015;18:29:05;К3;П1231;Ж2;КАТ12;Р12;7858;5;Средний;10;0;0;0;0.16;0.05;2
Пермь;25.01.2015;0:54:37;К5;П1440;Ж2;КАТ1;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;25.01.2015;20:51:24;К5;П791;Ж2;КАТ12;Р11;7742;4;Предпоследний;20;0.6;0.4;2;2.64;1.76;26
Пермь;25.01.2015;22:07:08;К5;П791;Ж2;КАТ12;Р11;7742;4;Средний;20;0.6;0.4;2;1.25;0.84;12
Пермь;25.01.2015;23:22:09;К5;П791;Ж2;КАТ12;Р11;7742;4;Средний;20;0.6;0.4;2;1.25;0.84;12
Пермь;25.01.2015;23:52:06;К5;П791;Ж2;КАТ12;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;25.01.2015;19:45:33;К5;П791;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0.65;0.43;6
Пермь;25.01.2015;0:09:00;К5;П791;Ж2;КАТ12;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;25.01.2015;20:37:07;К5;П791;Ж2;КАТ12;Р15;7827;7;Последний;10;0;0;0;1.38;0.46;14
Пермь;25.01.2015;8:26:03;К5;П1441;Ж2;КАТ1;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;25.01.2015;8:43:11;К5;П1441;Ж2;КАТ1;Р13;7757;4;Предпоследний;20;0;0;0;0.83;0.53;8
Пермь;25.01.2015;11:48:19;К5;П1121;Ж2;КАТ2;Р11;7742;4;Предпоследний;20;2.22;1.48;9;3.31;2.21;33
Пермь;25.01.2015;10:11:39;К5;П964;Ж5;КАТ4;Р13;7757;2;Второй;20;0;0;0;1.04;0.66;10
Пермь;25.01.2015;18:46:17;К5;П742;Ж5;КАТ4;Р11;7781;5;Предпоследний;10;0;0;0;0;0;0
Пермь;25.01.2015;22:53:57;К7;П391;Ж8;КАТ10;Р13;7757;1;Первый;20;0;0;0;0.75;0.5;7
Пермь;25.01.2015;16:41:18;К7;П1442;Ж8;КАТ10;Р11;7781;4;Средний;10;5;1.67;20;4.98;1.66;49
Пермь;25.01.2015;23:48:43;К7;П320;Ж8;КАТ10;Р11;7742;3;Средний;20;0;0;0;0.75;0.5;7
Пермь;25.01.2015;0:42:42;К7;П320;Ж8;КАТ10;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;25.01.2015;20:30:07;К20;П289;Ж1;КАТ32;Р16;9581;5;Средний;10;6.92;2.31;28;6.85;2.28;67
Пермь;25.01.2015;11:12:27;К22;П385;Ж3;КАТ11;Р16;9581;13;Последний;10;0;0;0;0;0;0
Пермь;25.01.2015;12:35:33;К25;П348;Ж2;КАТ1;Р16;9581;7;Средний;10;0;0;0;0.67;0.22;7
Пермь;25.01.2015;19:33:57;К25;П1433;Ж2;КАТ2;Р16;9581;6;Средний;10;0.78;0.26;3;1.7;0.57;17
Пермь;25.01.2015;13:54:46;К29;П357;Ж3;КАТ3;Р16;9581;1;Первый;10;3.49;1.16;14;1.86;0.62;18
Пермь;25.01.2015;11:06:12;К32;П718;Ж2;КАТ2;Р16;9581;4;Средний;10;0;0;0;0;0;0
Пермь;25.01.2015;12:51:04;К5;П1121;Ж2;КАТ2;Р16;9581;4;Предпоследний;10;0;0;0;3.1;1.03;30
Пермь;25.01.2015;15:23:53;К7;П1442;Ж8;КАТ10;Р16;9581;3;Средний;10;1.33;0.44;5;1.4;0.47;14
Москва;26.01.2015;15:57:22;К19;П392;Ж2;КАТ2;Р4;142;8;Средний;10;0.93;0.31;38;1.3;0.43;182
Москва;26.01.2015;23:29:24;К19;П303;Ж2;КАТ2;Р1;141;5;Средний;10;1.98;0.66;81;2.62;0.87;366
Москва;26.01.2015;12:37:12;К24;П304;Ж1;КАТ32;Р4;142;2;Второй;10;0.19;0.06;8;0.54;0.18;75
Москва;26.01.2015;12:25:45;К24;П304;Ж1;КАТ32;Р3;144;3;Средний;10;0;0;0;0.56;0.19;78
Москва;26.01.2015;15:07:26;К24;П393;Ж5;КАТ4;Р2;145;4;Средний;10;0.07;0.02;3;0.71;0.24;99
Москва;26.01.2015;9:19:55;К24;П394;Ж2;КАТ1;Р4;142;4;Средний;10;0.16;0.05;7;0.41;0.14;57
Москва;26.01.2015;8:18:34;К24;П394;Ж2;КАТ1;Р3;144;6;Средний;10;0.16;0.05;7;0.05;0.02;7
Москва;26.01.2015;13:54:39;К24;П395;Ж1;КАТ32;Р5;143;3;Средний;10;0.26;0.09;11;0.9;0.3;126
Москва;26.01.2015;11:07:35;К24;П365;Ж2;КАТ1;Р1;141;4;Средний;10;0;0;0;0.53;0.18;75
Москва;26.01.2015;10:50:38;К24;П365;Ж2;КАТ1;Р5;143;8;Последний;10;0;0;0;0.17;0.06;24
Москва;26.01.2015;11:22:14;К24;П365;Ж2;КАТ1;Р2;145;5;Средний;10;0;0;0;0.33;0.11;46
Москва;26.01.2015;23:47:48;К24;П188;Ж2;КАТ12;Р1;141;4;Средний;10;0.33;0.11;14;1.02;0.34;142
Москва;26.01.2015;16:49:52;К24;П396;Ж2;КАТ2;Р4;142;5;Средний;10;0.26;0.09;11;0.46;0.15;64
Москва;26.01.2015;16:25:32;К24;П396;Ж2;КАТ2;Р3;144;4;Средний;10;0.19;0.06;8;0.49;0.16;68
Москва;26.01.2015;22:55:16;К24;П397;Ж5;КАТ4;Р4;142;7;Предпоследний;10;0.07;0.02;3;1.14;0.38;160
Москва;26.01.2015;22:42:09;К24;П397;Ж5;КАТ4;Р5;143;1;Первый;10;0.07;0.02;3;1.07;0.36;149
Москва;26.01.2015;0:36:33;К10;П398;Ж2;КАТ2;Р4;142;1;Первый;10;1.03;0.34;42;1.06;0.35;147
Москва;26.01.2015;0:51:50;К10;П398;Ж2;КАТ2;Р3;144;2;Второй;10;1.28;0.43;53;1.15;0.38;160
Москва;26.01.2015;0:37:23;К10;П398;Ж2;КАТ2;Р2;145;5;Последний;10;1.03;0.34;42;1.06;0.35;147
Москва;26.01.2015;14:10:39;К10;П399;Ж2;КАТ2;Р3;144;4;Средний;10;0.6;0.2;25;1.25;0.42;174
Москва;26.01.2015;20:35:06;К10;П400;Ж2;КАТ2;Р4;142;4;Средний;10;0.81;0.27;33;2.51;0.84;350
Москва;26.01.2015;12:15:28;К1;П160;Ж1;КАТ16;Р3;144;1;Первый;10;0;0;0;0;0;0
Москва;26.01.2015;7:45:23;К1;П2;Ж1;КАТ16;Р2;145;6;Средний;10;0.16;0.05;6;0.23;0.08;32
Москва;26.01.2015;17:27:01;К1;П34;Ж1;КАТ16;Р4;142;1;Первый;10;0;0;0;0;0;0
Москва;26.01.2015;20:11:13;К1;П141;Ж1;КАТ16;Р5;143;3;Средний;10;0;0;0;0.03;0.01;5
Москва;26.01.2015;22:29:49;К1;П36;Ж1;КАТ16;Р1;141;6;Последний;10;0;0;0;0.06;0.02;9
Москва;26.01.2015;0:50:14;К21;П401;Ж3;КАТ20;Р1;141;2;Второй;10;0;0;0;0.18;0.06;25
Москва;26.01.2015;0:11:13;К21;П8;Ж3;КАТ3;Р1;141;10;Последний;10;0.24;0.08;10;0.83;0.28;115
Москва;26.01.2015;15:08:33;К21;П383;Ж2;КАТ1;Р1;141;5;Средний;10;0.92;0.31;38;0.96;0.32;134
Москва;26.01.2015;14:09:35;К21;П383;Ж2;КАТ1;Р5;143;6;Средний;10;0.34;0.11;14;0.51;0.17;72
